場コード,年,回,日,R,馬番,血統登録番号,馬名,ＩＤＭ,騎手指数,情報指数,予備1,予備2,予備3,総合指数,脚質,距離適性,上昇度,ローテーション,基準オッズ,基準人気順位,基準複勝オッズ,基準複勝人気順位,特定情報◎,特定情報○,特定情報▲,特定情報△,特定情報×,総合情報◎,総合情報○,総合情報▲,総合情報△,総合情報×,人気指数,調教指数,厩舎指数,調教矢印コード,厩舎評価コード,騎手期待連対率,激走指数,蹄コード,重適正コード,クラスコード,予備,ブリンカー,騎手名,負担重量,見習い区分,調教師名,調教師所属,前走1競走成績キー,前走2競走成績キー,前走3競走成績キー,前走4競走成績キー,前走5競走成績キー,前走1レースキー,前走2レースキー,前走3レースキー,前走4レースキー,前走5レースキー,枠番,総合印,ＩＤＭ印,情報印,騎手印,厩舎印,調教印,激走印,芝適性コード,ダ適性コード,騎手コード,調教師コード,獲得賞金,収得賞金,条件クラス,テン指数,ペース指数,上がり指数,位置指数,ペース予想,道中順位,道中差,道中内外,後3Ｆ順位,後3Ｆ差,後3Ｆ内外,ゴール順位,ゴール差,ゴール内外,展開記号,距離適性2,枠確定馬体重,枠確定馬体重増減,取消フラグ,性別コード,馬主名,馬主会コード,馬記号コード,激走順位,LS指数順位,テン指数順位,ペース指数順位,上がり指数順位,位置指数順位,騎手期待単勝率,騎手期待3着内率,輸送区分,走法,体型,体型総合1,体型総合2,体型総合3,馬特記1,馬特記2,馬特記3,馬スタート指数,馬出遅率,参考前走,参考前走騎手コード,万券指数,万券印,降級フラグ,激走タイプ,休養理由分類コード,フラグ,入厩何走目,入厩年月日,入厩何日前,放牧先,放牧先ランク,厩舎ランク,改行,年月日,race_key
3,25,3,5,12,16,22105583,セイプリーズ,39.7,0.8,0.0,0.0,0.0,0.0,40.5,2,1.0,3.0,37.0,12.1,7,3.4,7,,1.0,1.0,1.0,,3.0,7.0,5.0,20.0,,118.0,-4.1,-10.0,3,3,14.1,140,10.0,2.0,15.0,,,古川吉洋,550,,宮徹,栗東,2210558320250301.0,2210558320250202.0,2210558320250106.0,2210558320241214.0,2210558320241117.0,,10251402.0,7251206.0,7244504.0,8246601.0,8,,,6.0,,,,,2,,10436,10328,1269.0,400.0,1,-8.3,-5.7,-8.0,-3.5,H,8.0,7.0,3.0,6.0,5.0,5.0,13.0,8.0,4.0,4,,,,,2,吉田　千津氏,1.0,0,13.0,5.0,7.0,5.0,11.0,4.0,5.8,22.4,3,,3222222222332222,162.0,,,62.0,162.0,,0.3,0.0,1.0,10436,38,,0,,1.0,001000,1,20251030,23.0,グリーンウッド・トレーニング,B,5,,20251122,03_3_5_12
8,25,4,5,1,1,23109140,コウユーネロガ,14.0,0.2,0.0,0.0,0.0,0.0,14.2,2,,3.0,7.0,38.0,12,7.3,12,,,,,,,,,,1.0,3.0,-11.3,-7.5,3,3,3.4,142,10.0,2.0,18.0,,,森田誠也,520,3.0,斉藤崇史,栗東,2310914020250928.0,2310914020250719.0,2310914020250706.0,2310914020250629.0,,9254902.0,10252709.0,10252401.0,10252205.0,,1,,,,,,,,3,,10642,10460,140.0,,0,-11.6,-9.5,-23.6,-4.2,M,7.0,8.0,2.0,7.0,7.0,2.0,11.0,25.0,1.0,0,,,,,2,加治屋　貞光氏,10.0,0,7.0,5.0,7.0,7.0,9.0,9.0,1.3,6.7,2,,2222222222222222,,,,,,,-0.1,0.0,2.0,10600,34,8.0,0,B1,,200000,1,20251101,21.0,宇治田原優駿ステーブル,A,1,,20251122,08_4_5_01
8,25,4,5,1,2,23103592,リリーサンライズ,21.9,0.2,0.0,0.0,0.0,0.0,22.1,2,5.0,3.0,,30.7,9,6.0,9,,,,,1.0,,,,1.0,20.0,20.0,-6.9,-12.5,3,3,3.4,114,3.0,3.0,38.0,,,古川奈穂,520,3.0,矢作芳人,栗東,2310359220251115.0,2310359220251101.0,,,,8254302.0,,,,,2,7.0,6.0,,,,,,,3,10610,10385,,,0,-9.4,-7.3,-19.6,-2.8,M,8.0,9.0,3.0,8.0,7.0,4.0,9.0,20.0,4.0,0,,,,,2,CtnEX@@@@@@@@@@@@@,,0,11.0,5.0,5.0,6.0,6.0,6.0,1.3,6.7,2,,3223312322331122,162.0,136.0,,153.0,162.0,,0.3,0.0,1.0,10583,33,,0,,,000001,3,20250911,,社台ファーム鈴鹿,A,3,,20251122,08_4_5_01
8,25,4,5,1,3,23100537,アロハマウロア,16.0,0.2,-1.0,0.0,0.0,0.0,15.2,4,5.0,3.0,,38.9,13,7.5,13,,,,,,,,,,2.0,1.0,-12.2,-10.2,3,3,3.4,84,10.0,3.0,38.0,,,田山旺佑,520,3.0,藤野健太,栗東,2310053720251116.0,2310053720251019.0,2310053720250914.0,2310053720250817.0,,8254401.0,8253701.0,9254401.0,7253802.0,,3,,,,,,,,,3,10640,10509,,,0,-12.6,-9.8,-23.7,-11.1,M,9.0,12.0,2.0,10.0,11.0,2.0,12.0,27.0,1.0,0,,,,,2,丹羽　裕正氏,,0,14.0,5.0,9.0,9.0,11.0,13.0,1.3,6.7,2,,2222222222222222,,,,,,,-0.8,50.0,12.0,10436,31,,0,,,000001,2,20251101,,辰美牧場,,8,,20251122,08_4_5_01
8,25,4,5,1,4,23105616,テーオーナタリー,32.0,2.6,2.9,0.0,0.0,0.0,37.5,2,5.0,3.0,3.0,3.3,1,1.4,1,4.0,,,1.0,,19.0,17.0,19.0,8.0,1.0,564.0,18.1,11.3,3,3,43.9,126,11.0,2.0,38.0,,,西村淳也,550,,梅田智之,栗東,2310561620251025.0,,,,,8253806.0,,,,,3,2.0,2.0,3.0,2.0,3.0,1.0,,,2,10591,10394,190.0,,0,-5.5,-1.0,-16.5,-1.7,M,4.0,5.0,2.0,3.0,4.0,3.0,4.0,9.0,3.0,0,,,,,2,小笹　公也氏,8.0,0,8.0,4.0,4.0,2.0,4.0,3.0,24.5,58.3,2,,222222,,,,,,,0.0,0.0,1.0,10591,26,,0,,,000000,2,20250912,,宇治田原優駿ステーブル,A,8,,20251122,08_4_5_01
8,25,4,5,1,5,23102828,クリスプレミアム,14.0,0.2,0.0,0.0,0.0,0.0,14.2,3,,3.0,9.0,36.2,11,7.0,11,,,,,1.0,,,,2.0,16.0,17.0,-3.9,-10.9,3,3,3.4,122,10.0,2.0,18.0,,,河原田菜々,510,4.0,渡辺薫彦,栗東,2310282820250913.0,,,,,9254305.0,,,,,4,,,,,,,,3,,10624,10464,,,0,-22.3,-9.7,-22.2,-6.0,M,13.0,18.0,2.0,12.0,12.0,3.0,10.0,23.0,2.0,0,,,,,2,大戸　志浦氏,8.0,0,10.0,5.0,13.0,8.0,8.0,11.0,1.3,6.7,2,,2222222222222222,,,,,,,-1.0,0.0,1.0,10624,24,,0,,1.0,200000,1,20251031,22.0,宇治田原優駿ステーブル,A,7,,20251122,08_4_5_01
8,25,4,5,1,6,23102176,スノーガーネット,19.0,0.4,0.5,0.0,0.0,0.0,19.9,1,5.0,3.0,3.0,22.6,8,4.6,8,,,1.0,,4.0,,,1.0,7.0,20.0,37.0,-0.6,6.0,3,3,6.3,92,10.0,2.0,38.0,,,団野大成,550,,中尾秀正,栗東,2310217620251025.0,,,,,8253806.0,,,,,4,,,6.0,,,6.0,,,3,10600,10379,,,0,-2.5,1.0,-31.5,1.4,M,1.0,,2.0,1.0,,2.0,8.0,20.0,1.0,1,,,,,2,t@[@@@@@@@@@@@@@,5.0,0,13.0,5.0,1.0,1.0,14.0,1.0,2.4,11.5,2,,222222,,,,,,,0.0,0.0,1.0,10606,30,,0,,,000001,2,20250920,,ビクトリーホースランチ（名張ＨＬＰ内）,,8,,20251122,08_4_5_01
8,25,4,5,1,7,23101047,アスターエポワス,37.0,2.6,3.0,0.0,0.0,0.0,42.6,1,5.0,3.0,1.0,3.3,2,1.4,2,1.0,1.0,3.0,,,22.0,13.0,19.0,9.0,2.0,547.0,16.5,15.4,2,3,43.9,182,10.0,3.0,38.0,,,松山弘平,550,,河嶋宏樹,栗東,2310104720251109.0,,,,,8254204.0,,,,,5,1.0,1.0,1.0,1.0,1.0,2.0,,,2,10546,10507,110.0,,0,-11.8,-6.0,-7.5,-1.0,M,5.0,5.0,3.0,5.0,4.0,5.0,1.0,,4.0,2,,,,,2,加藤　千豊氏,7.0,0,4.0,3.0,8.0,5.0,1.0,2.0,24.5,58.3,2,,3223232222222222,,,,,,,0.0,0.0,1.0,10632,48,3.0,0,,,000001,2,20250927,,大山ヒルズ,A,7,,20251122,08_4_5_01
8,25,4,5,1,8,23106536,フェンネル,14.0,0.2,-1.0,0.0,0.0,0.0,13.2,3,,3.0,1.0,35.4,10,6.9,10,,,,,,,,1.0,3.0,12.0,8.0,-11.3,-14.3,3,3,3.4,125,11.0,2.0,18.0,,,国分優作,550,,大根田裕之,栗東,2310653620251108.0,,,,,8254106.0,,,,,5,,,,,,,,3,,10545,10345,,,0,-27.9,-19.7,-23.8,-3.0,M,14.0,21.0,2.0,14.0,13.0,4.0,13.0,30.0,3.0,0,,,,,2,山本　堅治氏,9.0,0,9.0,5.0,14.0,14.0,12.0,7.0,1.3,6.7,2,,2222222222222222,,,,,,,0.0,0.0,1.0,10545,25,,0,A4,,200000,2,20250830,,小松トレーニングセンター,D,5,,20251122,08_4_5_01
8,25,4,5,1,9,23100798,マリノムーンリーフ,18.0,0.7,1.4,0.0,0.0,0.0,20.1,2,,3.0,1.0,9.4,4,2.5,4,,,,3.0,2.0,7.0,1.0,2.0,21.0,25.0,129.0,8.7,6.1,3,3,12.0,165,22.0,2.0,18.0,,,武豊,550,,角田晃一,栗東,2310079820251108.0,,,,,3253105.0,,,,,6,,,4.0,4.0,6.0,4.0,,2,2,10355,10430,,,0,-11.4,-10.7,-21.9,-2.0,M,6.0,7.0,3.0,6.0,6.0,3.0,6.0,18.0,2.0,0,,,,,2,矢野　まり子氏,6.0,0,5.0,1.0,6.0,10.0,7.0,4.0,5.3,19.3,2,,2322212221221322,162.0,,,162.0,,,1.0,0.0,1.0,10606,43,6.0,0,,,200001,2,20251009,,宇治田原優駿ステーブル,A,5,,20251122,08_4_5_01
8,25,4,5,1,10,23100695,モノノケ,30.0,0.4,0.0,0.0,0.0,0.0,30.4,3,1.0,3.0,2.0,18.7,6,4.0,6,,,,,3.0,2.0,,3.0,2.0,22.0,45.0,1.6,-3.0,3,3,6.9,190,23.0,3.0,38.0,,,岩田康誠,550,,宮地貴稔,栗東,2310069520251101.0,2310069520251011.0,,,,,8253305.0,,,,6,4.0,3.0,,,,5.0,1.0,3,2,30182,10520,,,0,-16.9,-12.8,-11.1,-5.4,M,10.0,12.0,3.0,9.0,9.0,2.0,2.0,8.0,4.0,3,,,,,2,岡　浩二氏,8.0,0,3.0,5.0,11.0,11.0,2.0,10.0,2.9,12.1,2,,2222222222222222,,,,,,,1.0,0.0,1.0,10640,62,2.0,0,A2,,000001,3,20250820,,チームプレアデス,,5,,20251122,08_4_5_01
8,25,4,5,1,11,23107075,ガーネットフレア,27.0,2.4,2.9,0.0,0.0,0.0,32.3,1,5.0,3.0,6.0,3.7,3,1.4,3,,4.0,1.0,,,14.0,33.0,16.0,1.0,1.0,464.0,16.2,14.3,1,3,39.6,236,10.0,2.0,37.0,,,Ｃ．デムーロ,550,,杉山佳明,栗東,2310707520251004.0,,,,,8253103.0,,,,,7,3.0,4.0,2.0,3.0,2.0,3.0,,,2,70298,10487,190.0,,0,-4.3,-3.0,-19.5,-2.0,M,3.0,3.0,2.0,2.0,3.0,2.0,3.0,9.0,2.0,1,,,,,2,Lbgt@[@@@@@@@@@@,2.0,0,1.0,2.0,2.0,3.0,5.0,4.0,20.6,54.0,2,,2222222222222212,,,,,,,0.0,0.0,1.0,10591,45,5.0,0,,,000001,1,20251104,18.0,ノーザンファームしがらき,A,3,,20251122,08_4_5_01
8,25,4,5,1,12,23103534,マユナイト,22.0,0.5,0.2,0.0,0.0,0.0,22.7,2,1.0,3.0,1.0,19.3,7,4.1,7,,,,,4.0,1.0,,,5.0,33.0,50.0,-6.9,10.5,3,3,7.8,194,10.0,2.0,38.0,,,幸英明,550,,高橋康之,栗東,2310353420251109.0,2310353420250823.0,2310353420250802.0,,,3253201.0,7254103.0,7253302.0,,,7,5.0,5.0,,6.0,4.0,,1.0,2,2,10419,10444,56.0,,0,-19.5,-14.9,-12.3,-6.5,M,11.0,13.0,4.0,11.0,11.0,4.0,5.0,17.0,4.0,3,,,,,2,会田　浩史氏,6.0,0,2.0,5.0,12.0,13.0,3.0,12.0,3.0,14.4,0,,3223332222222222,,,,305.0,120.0,421.0,0.0,0.0,12.0,10598,67,1.0,0,A1,,000001,2,20251029,,グリーンウッド・トレーニング,B,8,,20251122,08_4_5_01
8,25,4,5,1,13,23102889,エボニードール,21.0,0.5,0.7,0.0,0.0,0.0,22.2,1,5.0,3.0,7.0,16.5,5,3.6,5,,,,1.0,3.0,,1.0,3.0,6.0,36.0,53.0,-0.8,8.9,3,3,9.2,165,18.0,3.0,38.0,,,岩田望来,550,,寺島良,栗東,2310288920250927.0,2310288920250914.0,2310288920250809.0,2310288920250628.0,2310288920250614.0,9254801.0,9254401.0,7253503.0,10252102.0,9253305.0,8,6.0,,5.0,5.0,5.0,,1.0,3,3,10594,10467,334.0,,0,-5.1,-4.8,-23.6,-4.0,M,2.0,2.0,3.0,4.0,4.0,4.0,7.0,18.0,3.0,1,,,,,2,飯田　正剛氏,6.0,0,5.0,5.0,3.0,4.0,10.0,8.0,3.8,16.4,2,,2222222222222222,,,,153.0,119.0,,-0.1,20.0,12.0,10594,47,4.0,0,A3,,000000,1,20251101,21.0,千代田牧場,A,3,,20251122,08_4_5_01
8,25,4,5,1,14,23107438,ライクシュガー,14.0,0.1,-1.0,0.0,0.0,0.0,13.1,4,1.0,3.0,,50.5,14,9.5,14,,,,,,,,,,1.0,,-12.2,-10.2,3,3,1.8,105,10.0,2.0,38.0,,,川端海翼,520,3.0,坂口智康,栗東,2310743820251116.0,2310743820251011.0,,,,8254402.0,8253306.0,,,,8,,,,,,,,,3,10615,10479,,,0,-15.6,-14.0,-27.4,-12.7,M,12.0,15.0,2.0,13.0,13.0,2.0,14.0,33.0,1.0,0,,,,,2,稲場　澄氏,,0,12.0,5.0,10.0,12.0,13.0,14.0,0.6,3.6,2,,2222222222222222,,,,,,,-1.0,99.9,1.0,10564,39,7.0,0,B2,,000001,3,20250821,,吉澤ステーブルＷＥＳＴ,B,5,,20251122,08_4_5_01
8,25,4,5,2,1,23103240,ワルトシュタイン,31.0,1.1,1.6,0.0,0.0,0.0,33.7,3,5.0,3.0,1.0,13.0,5,2.5,5,,,,1.0,4.0,3.0,5.0,8.0,12.0,30.0,127.0,8.7,8.5,3,3,17.8,97,10.0,3.0,38.0,,,北村友一,560,,佐藤悠太,栗東,2310324020251109.0,,,,,8254204.0,,,,,1,3.0,3.0,5.0,5.0,5.0,5.0,,,3,10522,10514,,,0,-19.3,-11.0,-11.0,-7.0,M,5.0,15.0,2.0,5.0,10.0,2.0,2.0,10.0,2.0,3,,,,,1,三田　昌宏氏,4.0,0,12.0,5.0,6.0,7.0,3.0,6.0,8.1,27.7,2,,2222222222222222,,,,153.0,,,-1.0,99.9,1.0,10522,43,4.0,0,,,010000,2,20251008,,宇治田原優駿ステーブル,A,3,,20251122,08_4_5_02
8,25,4,5,2,2,23104101,テンレッドサン,28.0,0.4,0.0,0.0,0.0,0.0,28.4,3,,3.0,1.0,24.3,8,4.0,8,,,,,4.0,,2.0,1.0,8.0,32.0,48.0,-4.5,2.9,3,3,6.3,72,19.0,3.0,38.0,,,吉村誠之助,540,1.0,西園翔太,栗東,2310410120251109.0,,,,,5255206.0,,,,,2,4.0,4.0,,,,,,,3,10636,10505,,,0,-7.9,-9.1,-12.4,-6.0,M,2.0,7.0,2.0,2.0,7.0,2.0,4.0,12.0,1.0,0,,,,,2,天白　泰司氏,5.0,0,15.0,5.0,2.0,5.0,5.0,5.0,2.4,11.5,2,,2223322222332323,162.0,,,162.0,,,0.0,99.9,1.0,10507,28,,0,,,010001,2,20251012,,チャンピオンヒルズ,A,2,,20251122,08_4_5_02
8,25,4,5,2,3,23102457,オッハッピー,15.0,0.1,0.0,0.0,0.0,0.0,15.1,4,2.0,3.0,1.0,73.7,14,10.5,14,,,,,,,,,,1.0,,-11.3,-8.0,3,3,1.8,105,10.0,3.0,38.0,,,川端海翼,520,3.0,西村真幸,栗東,2310245720251108.0,2310245720251026.0,2310245720251011.0,2310245720250824.0,2310245720250810.0,8254101.0,8253901.0,8253308.0,1252202.0,1251605.0,2,,,,,,,,3,3,10615,10457,,,0,-15.5,-7.4,-33.8,-9.4,M,4.0,14.0,3.0,6.0,10.0,3.0,13.0,31.0,2.0,0,,,,,2,岡田　隆寛氏,1.0,0,10.0,5.0,4.0,4.0,14.0,10.0,0.6,3.6,2,,2323222221222222,,,,153.0,,,-0.7,60.0,12.0,10640,29,,0,B2,,000001,4,20250919,,山岡トレセン,B,8,,20251122,08_4_5_02
8,25,4,5,2,4,23100992,セルシャーム,14.0,1.1,2.4,0.0,0.0,0.0,17.5,2,,3.0,2.0,8.1,3,1.9,3,,1.0,3.0,,1.0,2.0,8.0,14.0,10.0,21.0,226.0,13.3,11.8,3,3,18.6,131,10.0,2.0,18.0,,,菱田裕二,560,,野中賢二,栗東,2310099220251101.0,,,,,,,,,,3,,,3.0,4.0,3.0,3.0,,3,,10564,10409,,,0,-25.6,-5.9,-44.1,-1.0,M,7.0,17.0,2.0,4.0,8.0,4.0,15.0,39.0,3.0,0,,,,,1,今村　明浩氏,8.0,0,6.0,1.0,12.0,2.0,15.0,2.0,8.3,30.1,2,,2222122222222222,,,,,,,0.0,0.0,1.0,10564,30,,0,,,200000,2,20251002,,フォレストヒル,B,5,,20251122,08_4_5_02
8,25,4,5,2,5,23102697,ビアリッツ,21.0,0.3,0.0,0.0,0.0,0.0,21.3,4,2.0,3.0,1.0,21.1,7,3.6,7,,,,,4.0,,,2.0,3.0,30.0,47.0,-2.9,-7.0,3,3,4.9,163,3.0,2.0,38.0,,,幸英明,550,,北出成人,栗東,2310269720251108.0,2310269720250830.0,2310269720250817.0,2310269720250726.0,,8254101.0,7254301.0,7253801.0,4252102.0,,3,,,,,,,1.0,3,3,10419,10388,140.0,,0,-23.0,-11.2,-21.1,-11.5,M,8.0,19.0,2.0,10.0,14.0,2.0,7.0,21.0,2.0,0,,,,,2,岡　浩二氏,8.0,0,3.0,5.0,9.0,8.0,11.0,11.0,1.8,9.3,2,,3113323222221233,162.0,,,162.0,,,-1.0,25.0,1.0,10419,51,2.0,0,A1,,000000,2,20251022,,大山ヒルズ,A,5,,20251122,08_4_5_02
8,25,4,5,2,6,23101412,クリコバロー,15.0,0.1,-1.0,0.0,0.0,0.0,14.1,3,2.0,3.0,7.0,78.6,15,11.1,15,,,,,,,,,,1.0,3.0,-11.8,-10.9,3,4,1.8,139,10.0,2.0,38.0,,,河原田菜々,520,4.0,渡辺薫彦,栗東,2310141220250927.0,2310141220250914.0,,,,9254802.0,9254406.0,,,,4,,,,,,,,,3,10624,10464,,,0,-24.7,-19.9,-15.6,-12.9,M,9.0,19.0,3.0,12.0,16.0,3.0,12.0,25.0,3.0,0,,,,,1,栗本　依利子氏,,0,5.0,5.0,11.0,12.0,6.0,13.0,0.6,3.6,2,,2222222222222222,,,,78.0,,,0.0,0.0,1.0,10624,34,5.0,0,B1,,000000,1,20251031,22.0,キャニオンファーム土山,B,7,,20251122,08_4_5_02
8,25,4,5,2,7,23102230,ジャスティンダラス,48.0,3.8,4.9,0.0,0.0,0.0,56.7,2,2.0,3.0,6.0,1.8,1,1.2,1,4.0,1.0,,,,55.0,8.0,2.0,,,848.0,22.6,29.4,1,3,74.3,261,17.0,2.0,37.0,,,松山弘平,560,,杉山晴紀,栗東,2310223020251005.0,,,,,8253203.0,,,,,4,1.0,1.0,1.0,1.0,1.0,1.0,,,,10546,10466,300.0,,0,0.8,1.8,-4.8,-1.7,M,1.0,,2.0,1.0,,2.0,1.0,,1.0,2,,,,,1,三木　正浩氏,5.0,0,1.0,3.0,1.0,1.0,1.0,3.0,54.6,84.2,2,,2222222222222222,,,,,,,0.0,0.0,1.0,10546,60,1.0,0,,,000000,1,20251106,16.0,チャンピオンヒルズ,A,2,,20251122,08_4_5_02
8,25,4,5,2,8,23102589,ダテオトコ,14.0,0.2,0.0,0.0,0.0,0.0,14.2,3,,3.0,7.0,35.5,9,5.5,9,,,,,,,,2.0,,11.0,11.0,-10.1,-7.5,3,3,3.4,105,10.0,2.0,18.0,,,団野大成,560,,斉藤崇史,栗東,2310258920250928.0,,,,,9254905.0,,,,,5,,,,,,,,3,,10600,10460,,,0,-35.0,-17.4,-19.4,-7.0,M,15.0,26.0,2.0,11.0,16.0,2.0,8.0,21.0,3.0,0,,,,,1,是枝　浩平氏,4.0,0,10.0,5.0,15.0,11.0,9.0,6.0,1.3,6.7,2,,3223222222222222,,,,,,,0.0,0.0,1.0,10642,27,,0,,,210001,1,20251104,18.0,キャニオンファーム土山,B,1,,20251122,08_4_5_02
8,25,4,5,2,9,23102708,クボウサマ,24.0,0.2,-1.0,0.0,0.0,0.0,23.2,3,2.0,3.0,1.0,43.5,11,6.6,11,,,,,,,,,,7.0,8.0,-11.3,-11.6,3,3,3.4,116,10.0,2.0,38.0,,,田山旺佑,530,3.0,庄野靖志,栗東,2310270820251108.0,2310270820250622.0,,,,8254104.0,9253605.0,,,,5,7.0,5.0,,,,,1.0,3,3,10640,10397,,,0,-12.8,-9.8,-24.8,-4.3,M,3.0,11.0,2.0,3.0,8.0,3.0,10.0,23.0,2.0,0,,,,,3,岡　浩二氏,8.0,0,8.0,5.0,3.0,6.0,13.0,4.0,1.3,6.7,2,,3232222222332233,,,,,,,-0.6,0.0,1.0,10640,23,,0,A3,,000020,2,20251010,,大山ヒルズ,A,5,,20251122,08_4_5_02
8,25,4,5,2,10,23102684,ニホンピロエール,20.0,0.2,-1.0,0.0,0.0,0.0,19.2,4,5.0,3.0,1.0,49.2,12,7.4,12,,,,,,,,,,2.0,1.0,-11.3,-20.0,3,3,3.4,131,11.0,3.0,38.0,,,国分優作,560,,安達昭夫,栗東,2310268420251109.0,2310268420251019.0,,,,8254201.0,8253704.0,,,,6,,,,,,,1.0,3,3,10545,10355,,,0,-22.8,-20.1,-15.7,-15.6,M,11.0,21.0,2.0,14.0,18.0,2.0,9.0,21.0,4.0,0,,,,,1,小林　英一氏,1.0,0,6.0,5.0,8.0,13.0,7.0,14.0,1.3,6.7,2,,2222222222222222,,,,,,,-0.7,50.0,1.0,10632,32,8.0,0,A2,,010001,3,20250830,,加藤ステーブル,,7,,20251122,08_4_5_02
8,25,4,5,2,11,23103470,ダノンシーホーク,15.7,0.4,0.8,0.0,0.0,0.0,16.9,4,,3.0,19.0,21.0,6,3.6,6,,,1.0,1.0,3.0,,1.0,6.0,4.0,32.0,77.0,2.3,7.1,3,3,6.3,112,22.0,2.0,18.0,,,小崎綾也,560,,大久保龍志,栗東,2310347020250706.0,,,,,10252405.0,,,,,6,,,6.0,6.0,6.0,6.0,,3,,10572,10368,,,0,-23.0,-23.3,-24.0,-9.0,M,12.0,21.0,3.0,13.0,16.0,4.0,14.0,35.0,4.0,4,,,,,1,_mbNX@@@@@@@@@@@@@@,6.0,0,9.0,5.0,10.0,15.0,12.0,9.0,2.4,11.5,2,,2222222222222222,,,,,,,,99.9,,,32,7.0,0,A4,1.0,200001,1,20251025,28.0,社台ファーム鈴鹿,A,1,,20251122,08_4_5_02
8,25,4,5,2,12,23101097,ゴールデンテティス,23.9,0.1,0.0,0.0,0.0,0.0,24.0,4,5.0,3.0,1.0,56.1,13,8.1,13,,,,,1.0,,,,1.0,9.0,6.0,-3.9,-11.6,3,3,1.8,78,10.0,3.0,38.0,,,加藤祥太,550,,庄野靖志,栗東,2310109720251109.0,,,,,8254204.0,,,,,7,6.0,6.0,,,,,,,3,10579,10397,,,0,-29.3,-21.0,-6.0,-17.0,M,14.0,24.0,2.0,15.0,19.0,3.0,5.0,16.0,4.0,3,,,,,2,h@@@@@@@@@@@@@@@@@,8.0,0,13.0,5.0,13.0,14.0,2.0,15.0,0.6,3.6,2,,2222222222222222,,,,,,,-1.0,99.9,1.0,10579,30,,0,,,010000,2,20250926,,宇治田原優駿ステーブル,A,5,,20251122,08_4_5_02
8,25,4,5,2,13,23104384,ローゾフィア,32.2,1.1,2.1,0.0,0.0,0.0,35.4,4,2.0,3.0,2.0,10.9,4,2.2,4,,,,2.0,2.0,1.0,4.0,14.0,20.0,21.0,152.0,11.0,11.0,3,3,18.1,159,10.0,3.0,38.0,,,藤岡佑介,550,,宮本博,栗東,2310438420251101.0,,,,,,,,,,7,2.0,2.0,4.0,3.0,4.0,4.0,,,3,10508,10383,,,0,-21.5,-6.1,-12.1,-7.0,M,10.0,19.0,4.0,7.0,11.0,4.0,3.0,11.0,4.0,0,,,,,2,ノースヒルズ,8.0,0,4.0,4.0,7.0,3.0,4.0,6.0,8.1,27.3,2,,2222222222222222,,,,,,,-1.0,99.9,1.0,10508,50,3.0,0,,,000000,2,20251008,,大山ヒルズ,A,7,,20251122,08_4_5_02
8,25,4,5,2,14,23106838,ブラックコーラル,23.0,1.9,2.9,0.0,0.0,0.0,27.8,1,,5.0,7.0,4.8,2,1.5,2,1.0,3.0,,1.0,,4.0,37.0,9.0,6.0,8.0,332.0,16.3,13.8,2,3,31.7,186,10.0,2.0,18.0,,,Ｃ．デムーロ,560,,清水久詞,栗東,2310683820250928.0,2310683820250913.0,2310683820250615.0,,,9254903.0,9254303.0,9253405.0,,,8,5.0,,2.0,2.0,2.0,2.0,,3,,70298,10419,140.0,,0,-31.5,-14.6,-20.8,-0.6,M,13.0,23.0,3.0,8.0,12.0,2.0,6.0,20.0,1.0,1,,,,,1,Tf[[VO@@@@@@@@@@,6.0,0,2.0,2.0,14.0,9.0,10.0,1.0,15.9,45.6,2,,2222222222222222,,,,,,,0.2,0.0,12.0,10591,33,6.0,0,,,200001,1,20251105,17.0,ノーザンファームしがらき,A,5,,20251122,08_4_5_02
8,25,4,5,2,15,23103284,メイショウナナシロ,20.0,0.2,0.0,0.0,0.0,0.0,20.2,4,5.0,3.0,1.0,42.7,10,6.5,10,,,,,,,,,1.0,2.0,4.0,-8.1,-11.4,3,3,3.4,75,10.0,3.0,38.0,,,田口貫太,560,,石橋守,栗東,2310328420251109.0,2310328420250831.0,,,,8254201.0,7254406.0,,,,8,,,,,,,,3,3,10628,10449,,,0,-15.9,-15.5,-18.9,-12.0,M,6.0,16.0,3.0,9.0,13.0,3.0,11.0,23.0,3.0,0,,,,,1,松本　好隆氏,9.0,0,14.0,5.0,5.0,10.0,8.0,12.0,1.3,6.7,2,,2222222222222222,,,,,,,-0.3,50.0,1.0,10628,15,,0,,,010000,2,20251011,,キャニオンファーム土山,B,5,,20251122,08_4_5_02
8,25,4,5,3,1,23104093,ハナイロマヒナ,32.0,0.3,0.0,0.0,0.0,0.0,32.3,1,1.0,3.0,9.0,31.6,9,6.5,9,,,,,5.0,,,,1.0,33.0,36.0,-0.5,-2.9,3,3,5.2,174,10.0,2.0,18.0,,,北村友一,550,,高橋亮,栗東,2310409320250913.0,,,,,9254305.0,,,,,1,6.0,4.0,,,,,1.0,3,,10522,10445,110.0,,0,-13.2,2.3,-21.9,0.0,H,2.0,1.0,2.0,1.0,,2.0,2.0,4.0,1.0,1,,,,,2,岩崎　僖澄氏,8.0,0,5.0,5.0,7.0,1.0,12.0,1.0,2.2,9.7,2,,2222222222332222,,,,,,,1.0,0.0,1.0,10643,49,3.0,0,A1,1.0,000001,1,20251106,16.0,フォレストヒル,B,3,,20251122,08_4_5_03
